"1304.1908","M\'onica Clapp PhD","M\'onica Clapp, Andrzej Szulkin","A supercritical elliptic problem in a cylindrical shell",,,,,"math.AP","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  We consider the problem \[ -\Delta u=|u|^{p-2}u in \Omega, u=0 on
\partial\Omega, \] where
$\Omega:=\{(y,z)\in\mathbb{R}^{m+1}\times\mathbb{R}^{N-m-1}:
0<a<|y|<b<\infty\}$, $0\leq m\leq N-1$ and $N\geq2$. Let
$2_{N,m}^{\ast}:=2(N-m)/(N-m-2)$ if $m<N-2$ and $2_{N,m}^{\ast}:=\infty$ if
$m=N-2$ or $N-1$. We show that $2_{N,m}^{\ast}$ is the true critical exponent
for this problem, and that there exist nontrivial solutions if
$2<p<2_{N,m}^{\ast}$ but there are no such solutions if $p\geq2_{N,m}^{\ast}$.
","[{""version"":""v1"",""created"":""Sat, 6 Apr 2013 16:07:23 GMT""}]","2013-04-09"
"1304.1909","Carsten Grimm","Prosenjit Bose, Kai Dannies, Jean-Lou De Carufel, Christoph Doell,
  Carsten Grimm, Anil Maheshwari, Stefan Schirra, Michiel Smid","Network Farthest-Point Diagrams","A preliminary version of this work was presented at the 24th Canadian
  Conference on Computational Geometry","Journal of Computational Geometry, Vol 4 No 1 (2013), 182--211",,,"cs.CG","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Consider the continuum of points along the edges of a network, i.e., an
undirected graph with positive edge weights. We measure distance between these
points in terms of the shortest path distance along the network, known as the
network distance. Within this metric space, we study farthest points.
  We introduce network farthest-point diagrams, which capture how the farthest
points---and the distance to them---change as we traverse the network. We
preprocess a network G such that, when given a query point q on G, we can
quickly determine the farthest point(s) from q in G as well as the farthest
distance from q in G. Furthermore, we introduce a data structure supporting
queries for the parts of the network that are farther away from q than some
threshold R > 0, where R is part of the query.
  We also introduce the minimum eccentricity feed-link problem defined as
follows. Given a network G with geometric edge weights and a point p that is
not on G, connect p to a point q on G with a straight line segment pq, called a
feed-link, such that the largest network distance from p to any point in the
resulting network is minimized. We solve the minimum eccentricity feed-link
problem using eccentricity diagrams. In addition, we provide a data structure
for the query version, where the network G is fixed and a query consists of the
point p.
","[{""version"":""v1"",""created"":""Sat, 6 Apr 2013 16:18:08 GMT""}]","2014-11-07"
"1304.1910","Heiner Kohler","Heiner Kohler and Andreas Hackl and Stefan Kehrein","Non-equilibrium dynamics of a system with Quantum Frustration","22 pages, 9 figures",,"10.1103/PhysRevB.88.205122",,"cond-mat.mes-hall quant-ph","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Using flow equations, equilibrium and non-equilibrium dynamics of a two-level
system are investigated, which couples via non-commuting components to two
independent oscillator baths. In equilibrium the two-level energy splitting is
protected when the TLS is coupled symmetrically to both bath. A critical
asymmetry angle separates the localized from the delocalized phase.
  On the other hand, real-time decoherence of a non-equilibrium initial state
is for a generic initial state faster for a coupling to two baths than for a
single bath.
","[{""version"":""v1"",""created"":""Sat, 6 Apr 2013 16:31:12 GMT""}]","2015-06-15"
"1304.1911","Anna Carbone","Linda Ponta, Valentina Andreoli and Anna Carbone","Superconducting-insulator transition in disordered Josephson junctions
  networks",,"Eur. Phys. J. B vol. 86 24 (2013)","10.1140/epjb/e2012-30216-x",,"cond-mat.supr-con cond-mat.dis-nn","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  The superconducting-insulator transition is simulated in disordered networks
of Josephson junctions with thermally activated Arrhenius-like resistive shunt.
By solving the conductance matrix of the network, the transition is reproduced
in different experimental conditions by tuning thickness, charge density and
disorder degree. In particular, on increasing fluctuations of the parameters
entering the Josephson coupling and the Coulomb energy of the junctions, the
transition occurs for decreasing values of the critical temperature Tc and
increasing values of the activation temperature To. The results of the
simulation compare well with recent experiments where the mesoscopic
fluctuations of the phase have been suggested as the mechanism underlying the
phenomenon of emergent granularity in otherwise homogeneous films. The proposed
approach is compared with the results obtained on TiN films and nanopatterned
arrays of weak-links, where the superconductor-insulator transition is directly
stimulated.
","[{""version"":""v1"",""created"":""Sat, 6 Apr 2013 16:34:28 GMT""}]","2013-04-09"
"1304.1912","Franco Fiorini","Franco Fiorini, P.A. Gonzalez and Yerko Vasquez","Compact extra dimensions in cosmologies with f(T) structure","11 pages, one figure (added). Typos corrected, manuscript improved.
  Additional material is contained in section IV. Accepted for publication in
  Physical Review D","Phys. Rev. D 89 (2014) 024028","10.1103/PhysRevD.89.024028",,"gr-qc","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  The presence of compact extra dimensions in cosmological scenarios in the
context of f(T)-like gravities is discussed. For the case of toroidal
compactifications, the analysis is performed in an arbitrary number of extra
dimensions. Spherical topologies for the extra dimensions are then carefully
studied in six and seven spacetime dimensions, where the proper vielbein fields
responsible for the parallelization process are found.
","[{""version"":""v1"",""created"":""Sat, 6 Apr 2013 16:56:12 GMT""},{""version"":""v2"",""created"":""Fri, 21 Jun 2013 02:51:06 GMT""},{""version"":""v3"",""created"":""Mon, 16 Dec 2013 15:21:44 GMT""}]","2015-06-15"
"1304.1913","Carlo Spaccasassi Mr","Carlo Spaccasassi and Vasileios Koutavas","Towards Efficient Abstractions for Concurrent Consensus","15 pages, 5 figures, symposium: TFP 2013",,,,"cs.PL cs.DC","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Consensus is an often occurring problem in concurrent and distributed
programming. We present a programming language with simple semantics and
build-in support for consensus in the form of communicating transactions. We
motivate the need for such a construct with a characteristic example of
generalized consensus which can be naturally encoded in our language. We then
focus on the challenges in achieving an implementation that can efficiently run
such programs. We setup an architecture to evaluate different implementation
alternatives and use it to experimentally evaluate runtime heuristics. This is
the basis for a research project on realistic programming language support for
consensus.
","[{""version"":""v1"",""created"":""Sat, 6 Apr 2013 17:00:00 GMT""},{""version"":""v2"",""created"":""Tue, 7 May 2013 16:47:24 GMT""}]","2013-05-08"
"1304.1914","Luis D. Angulo","L. D. Angulo, J. Alvarez, F. Teixeira, A. R. Bretones, S. G. Garcia","Causal--Path Local Time--Stepping in the Discontinuous Galerkin Method
  for Maxwell's equations",,,"10.1016/j.jcp.2013.09.010",,"physics.comp-ph cs.CE math-ph math.MP","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  We introduce a novel local time-stepping technique for marching-in-time
algorithms. The technique is denoted as Causal-Path Local Time-Stepping (CPLTS)
and it is applied for two time integration techniques: fourth order
low--storage explicit Runge--Kutta (LSERK4) and second order Leapfrog (LF2).
The CPLTS method is applied to evolve Maxwell's curl equations using a
Discontinuous Galerkin (DG) scheme for the spatial discretization. Numerical
results for LF2 and LSERK4 are compared with analytical solutions and the
Montseny's LF2 technique. The results show that the CPLTS technique improves
the dispersive and dissipative properties of LF2-LTS scheme.
","[{""version"":""v1"",""created"":""Sat, 6 Apr 2013 17:35:28 GMT""}]","2015-06-15"
"1304.1915","Timothy McNicholl Ph.D.","T.H. McNicholl","Computing boundary extensions of conformal maps part 2","Formally known as `Conformal maps and domains with jagged edges'",,,,"math.CV","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  It is shown that there is a computable conformal map of the unit disk onto a
domain $D$ that has a computable extension to the closure of the unit disk even
though the boundary of $D$ is not effectively locally connected. The proof
encodes an arbitrary \emph{c.e.} set into the local connectivity of the
boundary of $D$.
","[{""version"":""v1"",""created"":""Sat, 6 Apr 2013 17:36:06 GMT""},{""version"":""v2"",""created"":""Fri, 24 May 2013 14:36:16 GMT""},{""version"":""v3"",""created"":""Thu, 13 Jun 2013 21:12:39 GMT""},{""version"":""v4"",""created"":""Wed, 19 Mar 2014 20:11:11 GMT""}]","2014-03-21"
"1304.1916","J\'er\'emie Lumbroso","J\'er\'emie Lumbroso","Optimal Discrete Uniform Generation from Coin Flips, and Applications","first draft, 22 pages, 5 figures, C code implementation of algorithm",,,,"cs.DS math.PR physics.comp-ph physics.data-an","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  This article introduces an algorithm to draw random discrete uniform
variables within a given range of size n from a source of random bits. The
algorithm aims to be simple to implement and optimal both with regards to the
amount of random bits consumed, and from a computational perspective---allowing
for faster and more efficient Monte-Carlo simulations in computational physics
and biology. I also provide a detailed analysis of the number of bits that are
spent per variate, and offer some extensions and applications, in particular to
the optimal random generation of permutations.
","[{""version"":""v1"",""created"":""Sat, 6 Apr 2013 17:38:04 GMT""}]","2013-04-09"
"1304.1917","Carlos E. Arreche","Carlos E. Arreche","A Galois-theoretic proof of the differential transcendence of the
  incomplete Gamma function","8 pages","Journal of Algebra 389 (2013), pp. 119-127","10.1016/j.jalgebra.2013.04.037",,"math.CA math.AC math.AP","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  We give simple necessary and sufficient conditions for the
$\frac{\partial}{\partial t}$-transcendence of the solutions to a parameterized
second order linear differential equation of the form \frac{\partial^2
Y}{\partial x^2} - p \frac{\partial Y}{\partial x} = 0, where $p\in F(x)$ is a
rational function in $x$ with coefficients in a $\frac{\partial}{\partial
t}$-field $F$. This result is crucial for the development of an efficient
algorithm to compute the parameterized Picard-Vessiot group of an arbitrary
parameterized second-order linear differential equation over $F(x)$. Our
criteria imply, in particular, the $\frac{\partial}{\partial t}$-transcendence
of the incomplete Gamma function $\gamma(t,x)$, generalizing a result of
Johnson, Reinhart, and Rubel [9].
","[{""version"":""v1"",""created"":""Sat, 6 Apr 2013 17:40:15 GMT""}]","2013-06-07"
