"1302.1073","William Armando Mu\~noz","W.A. Munoz, L. Covaci, F.M. Peeters","Tight-binding description of intrinsic superconducting correlations in
  multilayer graphene","7 pages",,"10.1103/PhysRevB.87.134509",,"cond-mat.supr-con","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Using highly efficient GPU-based simulations of the tight-binding
Bogoliubov-de Gennes equations we solve self-consistently for the pair
correlation in rhombohedral (ABC) and Bernal (ABA) multilayer graphene by
considering a finite intrinsic s-wave pairing potential. We find that the two
different stacking configurations have opposite bulk/surface behavior for the
order parameter. Surface superconductivity is robust for ABC stacked multilayer
graphene even at very low pairing potentials for which the bulk order parameter
vanishes, in agreement with a recent analytical approach. In contrast, for
Bernal stacked multilayer graphene, we find that the order parameter is always
suppressed at the surface and that there exists a critical value for the
pairing potential below which no superconducting order is achieved. We
considered different doping scenarios and find that homogeneous doping strongly
suppresses surface superconductivity while non-homogeneous field-induced doping
has a much weaker effect on the superconducting order parameter. For multilayer
structures with hybrid stacking (ABC and ABA) we find that when the thickness
of each region is small (few layers), high-temperature surface
superconductivity survives throughout the bulk due to the proximity effect
between ABC/ABA interfaces where the order parameter is enhanced.
","[{""version"":""v1"",""created"":""Tue, 5 Feb 2013 16:01:59 GMT""},{""version"":""v2"",""created"":""Fri, 29 Mar 2013 14:19:34 GMT""}]","2015-06-12"
"1302.1078","Erik Saule","Erik Saule, Kamer Kaya, Umit V. Catalyurek","Performance Evaluation of Sparse Matrix Multiplication Kernels on Intel
  Xeon Phi",,,,,"cs.PF cs.AR","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Intel Xeon Phi is a recently released high-performance coprocessor which
features 61 cores each supporting 4 hardware threads with 512-bit wide SIMD
registers achieving a peak theoretical performance of 1Tflop/s in double
precision. Many scientific applications involve operations on large sparse
matrices such as linear solvers, eigensolver, and graph mining algorithms. The
core of most of these applications involves the multiplication of a large,
sparse matrix with a dense vector (SpMV). In this paper, we investigate the
performance of the Xeon Phi coprocessor for SpMV. We first provide a
comprehensive introduction to this new architecture and analyze its peak
performance with a number of micro benchmarks. Although the design of a Xeon
Phi core is not much different than those of the cores in modern processors,
its large number of cores and hyperthreading capability allow many application
to saturate the available memory bandwidth, which is not the case for many
cutting-edge processors. Yet, our performance studies show that it is the
memory latency not the bandwidth which creates a bottleneck for SpMV on this
architecture. Finally, our experiments show that Xeon Phi's sparse kernel
performance is very promising and even better than that of cutting-edge general
purpose processors and GPUs.
","[{""version"":""v1"",""created"":""Tue, 5 Feb 2013 16:06:15 GMT""}]","2013-02-06"
"1302.1080","Mher Aghasyan","M. Aghasyan and H. Avakian","Extracting TMDs from CLAS12 data","Conference: SPIN2012, September, Dubna, Russia",,"10.1134/S1063779614010031",,"hep-ex hep-ph","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  We present studies of double longitudinal spin asymmetries in semi-inclusive
deep inelastic scattering using a new dedicated Monte Carlo generator, which
includes quark intrinsic transverse momentum within the generalized parton
model based on the fully differential cross section for the process.
Additionally we employ Bessel-weighting to the MC events to extract transverse
momentum dependent parton distribution functions and also discuss possible
uncertainties due to kinematic correlation effects.
","[{""version"":""v1"",""created"":""Tue, 5 Feb 2013 16:06:58 GMT""},{""version"":""v2"",""created"":""Mon, 18 Feb 2013 15:29:27 GMT""},{""version"":""v3"",""created"":""Mon, 1 Jul 2013 06:06:48 GMT""}]","2015-06-12"
"1302.1083","Linglong Yuan","Linglong Yuan","On the measure division construction of \Lambda-coalescents","The first version has a problem in the proof of Theorem 1.1
  concerning the time back to MRCA and this theorem has been removed in the new
  version",,,,"math.PR","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  This paper provides a new construction of \Lambda-coalescents called ""measure
division construction"". This construction is pathwise and consists of dividing
the characteristic measure \Lambda into several parts and adding them one by
one to have a whole process. Using this construction, a ""universal""
normalization factor \mu^{(n)} for the randomly chosen external branch length
T^{(n)} has been discovered for a class of coalescents. This class of
coalescents covers processes similar to Bolthausen-Sznitman coalescent, the
coalescents without proper frequencies, and also others.
","[{""version"":""v1"",""created"":""Tue, 5 Feb 2013 16:08:53 GMT""},{""version"":""v2"",""created"":""Fri, 24 May 2013 20:49:07 GMT""},{""version"":""v3"",""created"":""Thu, 27 Jun 2013 11:44:27 GMT""}]","2013-06-28"
"1302.1085","Carsten Schuck","Carsten Schuck, Wolfram H. P. Pernice, Olga Minaeva, Mo Li, Gregory
  Gol'tsman, Alexander V. Sergienko, Hong X. Tang","Matrix of integrated superconducting single-photon detectors with high
  timing resolution","7 pages, 7 figures, IEEE Trans. Appl. Supercond. (2013)",,"10.1109/TASC.2013.2239346",,"quant-ph physics.optics","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  We demonstrate a large grid of individually addressable superconducting
single photon detectors on a single chip. Each detector element is fully
integrated into an independent waveguide circuit with custom functionality at
telecom wavelengths. High device density is achieved by fabricating the
nanowire detectors in traveling wave geometry directly on top of
silicon-on-insulator waveguides. Our superconducting single-photon detector
matrix includes detector designs optimized for high detection efficiency, low
dark count rate and high timing accuracy. As an example, we exploit the high
timing resolution of a particularly short nanowire design to resolve individual
photon round-trips in a cavity ring-down measurement of a silicon ring
resonator.
","[{""version"":""v1"",""created"":""Tue, 5 Feb 2013 16:09:31 GMT""}]","2013-02-06"
"1302.1089","Irina Kostitsyna","Irina Kostitsyna and Joseph Mitchell","Local Redesigning of Airspace Sectors",,,,,"cs.CG","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  In this paper we study the Airspace Sectorization Problem (ASP) where the
goal is to find an optimal partition (sectorization) of the airspace into a
certain number of sectors, each managed by an air traffic controller. The
objective of the ASP is to find a ""well-balanced"" sectorization that
distributes the workload evenly among the controllers. We formulate the ASP as
a partitioning problem of a set of moving points in a polygonal domain. In
addition to the requirement of balancing the workload, we introduce
restrictions on the geometry of the sectorization which come from the Air
Traffic Management aspects. We investigate several versions of the problem that
arise from different definitions of the notion of the workload and various
choices of geometric restrictions on the sectorization. We conclude that most
of the formulations of the problem, except maybe in some trivial cases, are
NP-hard. Finally, we propose a Local Redesigning Method (LRM), a heuristic
algorithm that rebalances a given sectorization by adjusting the boundaries of
the sectors. We evaluate LRM experimentally on synthetically generated
scenarios as well as on the real historical traffic data. We demonstrate that
the sectorizations produced by our method are superior in comparison with the
current sectorizations of the US airspace.
","[{""version"":""v1"",""created"":""Tue, 5 Feb 2013 16:11:52 GMT""}]","2013-02-06"
"1302.1091","Chaohong Lee","Xiaobing Luo, Jiahao Huang, Honghua Zhong, Xizhou Qin, Qiongtao Xie,
  Yuri S. Kivshar, Chaohong Lee","Pseudo Parity-Time Symmetry in Optical Systems","accepted for publication in Physical Review Letters, including
  supplementary materials","Phys. Rev. Lett. 110, 243902 (2013)","10.1103/PhysRevLett.110.243902",,"physics.optics quant-ph","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  We introduce a novel concept of the {\em pseudo} parity-time ($\mathcal{PT}$)
symmetry in periodically modulated optical systems with balanced gain and loss.
We demonstrate that whether the original system is $\mathcal{PT}$-symmetric or
not, we can manipulate the property of the $\mathcal{PT}$ symmetry by applying
a periodic modulation in such a way that the effective system derived by the
high-frequency Floquet method is $\mathcal{PT}$ symmetric. If the original
system is non-$\mathcal{PT}$ symmetric, the $\mathcal{PT}$ symmetry in the
effective system will lead to quasi-stationary propagation that can be
associated with the \emph{pseudo $\mathcal{PT}$ symmetry}. Our results provide
a promising approach for manipulating the $\mathcal{PT}$ symmetry of realistic
systems.
","[{""version"":""v1"",""created"":""Tue, 5 Feb 2013 16:13:30 GMT""},{""version"":""v2"",""created"":""Sat, 25 May 2013 03:14:08 GMT""}]","2013-07-18"
"1302.1092","Dieter Suess","Dieter Suess, Thomas Schrefl","Breaking the thermally induced write error in heat assisted recording by
  using low and high Tc materials",,,"10.1063/1.4802882",,"cond-mat.mtrl-sci","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Heat assisted recording is believed as a key technology in order to further
increase the areal density of magnetic recording. In the work of Richter et al.
[Richter et al. J. Appl. Phys. 111, 033909 (2012)] it is stated that storage
densities will be limited to 15 to 20 Tbit/in2 due to thermally induced write
errors. In this letter we propose a composite structure consisting of two
materials with different Curie temperatures. A hard magnetic layer is on top of
a high Tc soft magnetic layer. In this composite material the thermal write
error is negligible up to areal densities of 50 to 100 Tbit/in2. It is shown
that the effective thermal field gradient, which is reduced in this composite
structure, is not relevant for a possible increase of the transition jitter.
The transition jitter is dominated by a small distribution of the Curie
temperature. The smallest jitter is obtained for the composite structure.
","[{""version"":""v1"",""created"":""Tue, 5 Feb 2013 16:15:25 GMT""}]","2015-06-12"
"1302.1093","Andrzej G\""orlich","Andrzej G\""orlich","The transfer matrix in four-dimensional Causal Dynamical Triangulations","8 pages, 3 figures, contribution to the proceedings of ""Relativity
  and Gravitation - 100 years after Einstein in Prague"" (Prague, June 2012)",,,,"hep-th gr-qc hep-lat","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Causal Dynamical Triangulations is a background independent approach to
quantum gravity. In this paper we introduce a phenomenological transfer matrix
model, where at each time step a reduced set of quantum states is used. The
states are solely characterized by the discretized spatial volume. Using Monte
Carlo simulations we determine the effective transfer matrix elements and
extract the effective action for the scale factor. In this framework no degrees
of freedom are frozen, however, the obtained action agrees with the
minisuperspace model.
","[{""version"":""v1"",""created"":""Tue, 5 Feb 2013 16:15:38 GMT""}]","2013-02-06"
"1302.1094","Julian W\""ormann","Julian W\""ormann, Simon Hawe, Martin Kleinsteuber","Analysis Based Blind Compressive Sensing","7 pages, 2 figures",,"10.1109/LSP.2013.2252900",,"cs.IT math.IT","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  In this work we address the problem of blindly reconstructing compressively
sensed signals by exploiting the co-sparse analysis model. In the analysis
model it is assumed that a signal multiplied by an analysis operator results in
a sparse vector. We propose an algorithm that learns the operator adaptively
during the reconstruction process. The arising optimization problem is tackled
via a geometric conjugate gradient approach. Different types of sampling noise
are handled by simply exchanging the data fidelity term. Numerical experiments
are performed for measurements corrupted with Gaussian as well as impulsive
noise to show the effectiveness of our method.
","[{""version"":""v1"",""created"":""Tue, 5 Feb 2013 16:25:38 GMT""},{""version"":""v2"",""created"":""Tue, 26 Mar 2013 16:10:37 GMT""}]","2013-03-27"
